review_body,review_title,asin,pp_date,review_rating,review_date,product_name,retailer,text_clean,title_clean
not impressed. beans roasted 6 month ago. so stale thus no crema. taste is sour and boring. useless for espresso and americano but workable in milky drinks only.,,PLID53505447,10/12/2020,1,2019-07-13,Strictly Coffee - Decaf Colombia Beans - 1kg,takealot,not impressed beans roasted month ago so stale thus no crema taste is sour and boring useless for espresso and americano but workable in milky drinks only,
good,,PLID51979089,10/12/2020,4,2020-11-20,Sprada - Signature Blend Coffee Beans - 1kg,takealot,good,
almost ready to expire old beans,,PLID51979089,10/12/2020,1,2020-10-01,Sprada - Signature Blend Coffee Beans - 1kg,takealot,almost ready to expire old beans,
"decent priced but lacking in body and flavour - filter coffee machine
skip for me",,PLID51979089,10/12/2020,2,2020-09-24,Sprada - Signature Blend Coffee Beans - 1kg,takealot,decent priced but lacking in body and flavour filter coffee machine skip for me,
well balanced. value for money. can strongly recommend,,PLID51979089,10/12/2020,5,2020-08-19,Sprada - Signature Blend Coffee Beans - 1kg,takealot,we will balanced value for money can strongly recommend,
"i love this coffe i have just ordered more, ",,PLID53505421,10/12/2020,5,2020-08-17,Strictly Coffee - Guatemala Beans - 250g,takealot,love this coffe have just ordered more,
pretty decent coffee. great value for money,,PLID53505421,10/12/2020,4,2020-05-28,Strictly Coffee - Guatemala Beans - 250g,takealot,pretty decent coffee great value for money,
a little insipid and i'm not sure how fresh the beans are,,PLID53505421,10/12/2020,2,2020-05-18,Strictly Coffee - Guatemala Beans - 250g,takealot,little insipid and am not sure how fresh the beans are,
very good.,,PLID53505441,10/12/2020,4,2020-08-23,Strictly Coffee - Brazil Beans - 250g,takealot,very good,
"while i was busy grinding it, it is strong and i couldn't wait to taste it and it has very strong aroma and this brazilian coffee is at the top of the world. thank you",,PLID53505441,10/12/2020,4,2020-07-08,Strictly Coffee - Brazil Beans - 250g,takealot,while was busy grinding it it is strong and could not wait to taste it and it has very strong aroma and this brazilian coffee is at the top of the world thank you,
i definitely won't buy these beans again . honestly the worst quality single origin beans i've come across.,,PLID53505441,10/12/2020,2,2019-06-27,Strictly Coffee - Brazil Beans - 250g,takealot,definitely will not buy these beans again honestly the worst quality single origin beans have come across,
"good tasting coffee, but it's coffee, don't believe the blurb. if you want a chocolate taste, add cocoa.",,PLID48276451,10/12/2020,4,2020-07-08,Tribe Coffee - Guatemala Chocolate Block Ground - 1kg,takealot,good tasting coffee but it is coffee do not believe the blurb if you want chocolate taste add cocoa,
average tasting - nothing spectacular.,,PLID44018163,10/12/2020,2,2019-07-01,Coffee Unplugged Ethiopian Limu - 1Kg Beans,takealot,average tasting nothing spectacular,
good coffee,,PLID44018163,10/12/2020,4,2018-04-24,Coffee Unplugged Ethiopian Limu - 1Kg Beans,takealot,good coffee,
super dark beans.,,PLID48276440,10/12/2020,1,2020-02-09,Tribe Coffee - Mother Africa Blend Beans - 250g,takealot,super dark beans,
delicious dark flavored coffee,,PLID58243842,10/12/2020,5,2020-05-06,Coffee Unplugged Organic Uganda Sipi Falls - 1kg Coffee Beans,takealot,delicious dark flavored coffee,
"not bad at all, i like it.",,PLID58243842,10/12/2020,4,2019-12-23,Coffee Unplugged Organic Uganda Sipi Falls - 1kg Coffee Beans,takealot,not bad at all like it,
good stuff,,PLID56057678,10/12/2020,4,2020-08-26,Forza No1 - 7 Types of 100% Arabica Ground Coffee in One Blend - 500g,takealot,good stuff,
"it's described as ""fruity & bitter with floral notes""... meaning it smells & tastes sour and artificial,  like they've inserted a sachet of cheap potpourri into each bag. that would certainly explain the overwhelming non-coffee aromas that build up overnight. i'll finish this bag by cold brewing it as a base for cocktails but will definitely not repurchase. deceptively lovely packaging, but there's a reason its only r85 for 500g.",,PLID56057678,10/12/2020,2,2020-07-21,Forza No1 - 7 Types of 100% Arabica Ground Coffee in One Blend - 500g,takealot,it is described as fruity bitter with floral notes meaning it smells tastes sour and artificial like they have inserted sachet of cheap potpourri into each bag that would certainly explain the overwhelming noncoffee aromas that build up overnight will finish this bag by cold brewing it as base for cocktails but will definitely not repurchase deceptively lovely packaging but there is reason it is only for,
"great flavour, and great price",,PLID56057678,10/12/2020,5,2020-06-24,Forza No1 - 7 Types of 100% Arabica Ground Coffee in One Blend - 500g,takealot,great flavour and great price,
"this is a nice blend if you like something a bit more balanced, but not if you like your coffee bitter. i'd  describe it as easy going and plesantly smooth; just not my cup of tea, or shall i say coffee.",,PLID56057678,10/12/2020,3,2019-12-14,Forza No1 - 7 Types of 100% Arabica Ground Coffee in One Blend - 500g,takealot,this is nice blend if you like something bit more balanced but not if you like your coffee bitter would describe it as easy going and plesantly smooth just not my cup of tea or shall say coffee,
we love the taste and aroma,,PLID56057678,10/12/2020,5,2019-10-28,Forza No1 - 7 Types of 100% Arabica Ground Coffee in One Blend - 500g,takealot,we love the taste and aroma,
nice and rich taste,,PLID53505459,10/12/2020,4,2019-10-27,Strictly Coffee - Rwanda Beans - 250g,takealot,nice and rich taste,
great flavours,,PLID53505455,10/12/2020,5,2020-07-15,Strictly Coffee - Uganda Beans - 250g,takealot,great flavours,
well balanced coffee but not very memorable ,,PLID53505455,10/12/2020,3,2019-09-25,Strictly Coffee - Uganda Beans - 250g,takealot,we will balanced coffee but not very memorable,
excellent quality & value for money,,PLID53505440,10/12/2020,4,2020-10-19,Strictly Coffee - Brazil Ground - 1kg,takealot,excellent quality value for money,
"absolutely awful coffee! first thought the milk was off and bought fresh milk, but it made no difference.",,PLID65625346,10/12/2020,1,2020-09-26,Caffeluxe Coffee Beans Dark Roast Blend - 250g,takealot,absolutely awful coffee first thought the milk was off and bought fresh milk but it made no difference,
excellent flavor and quality,,PLID65625346,10/12/2020,5,2020-09-05,Caffeluxe Coffee Beans Dark Roast Blend - 250g,takealot,excellent flavor and quality,
"this coffee is disgusting, threw it away after 2 cups",,PLID65625346,10/12/2020,1,2020-05-06,Caffeluxe Coffee Beans Dark Roast Blend - 250g,takealot,this coffee is disgusting threw it away after cups,
stale beans (roasted 5 months before i received). stay away,,PLID52619104,10/12/2020,2,2019-05-08,Craft Coffee - Westbury Blend Beans - 250g,takealot,stale beans roasted months before received stay away,
i ordered a few bags of sprada coffee beans from takealot. all bags received have past their expiry date. very disappointing,,PLID51979090,10/12/2020,1,2019-08-15,Sprada - Signature Blend Coffee Beans - 250g,takealot,ordered few bags of sprada coffee beans from takealot all bags received have past their expiry date very disappointing,
my husband loves the smooth rich texture of pierre lotti's coffee beans.this is our go to coffee,,PLID68582142,10/12/2020,5,2020-11-16,Pierre Lotti Espresso Coffee - 1Kg Beans,takealot,my husband loves the smooth rich texture of pierre lottis coffee beansthis is our go to coffee,
great coffee. the new house favourite.,,PLID53505471,10/12/2020,4,2020-06-24,Strictly Coffee - Tanzania Beans - 250g,takealot,great coffee the new house favourite,
good beans at a great price. way better than a generic brand that will give you a burnt bean blend. ,,PLID53505471,10/12/2020,5,2019-07-24,Strictly Coffee - Tanzania Beans - 250g,takealot,good beans at great price way better than generic brand that will give you burnt bean blend,
love this coffee. mellow with hints of chocolate.,,PLID53505429,10/12/2020,5,2020-05-23,Strictly Coffee - Jackson Brown Blend Beans - 250g,takealot,love this coffee mellow with hints of chocolate,
great better than illy coffee. will buy it again,,PLID52348469,10/12/2020,5,2020-12-08,African Roasters - 1kg Tanzania Coffee Beans,takealot,great better than illy coffee will buy it again,
freshly roasted beans at a good price. ,,PLID52348469,10/12/2020,5,2019-10-07,African Roasters - 1kg Tanzania Coffee Beans,takealot,freshly roasted beans at good price,
very flavorful dark roast coffee,,PLID65625322,10/12/2020,5,2020-07-21,Caffeluxe Coffee Beans Gourmet Espresso Blend Dark Roast - 250g,takealot,very flavorful dark roast coffee,
not bad. price is good. but i've tasted better.,,PLID65625322,10/12/2020,3,2020-07-01,Caffeluxe Coffee Beans Gourmet Espresso Blend Dark Roast - 250g,takealot,not bad price is good but have tasted better,
bold and strong. really good beans especially when considering the price.,,PLID65625322,10/12/2020,5,2020-05-28,Caffeluxe Coffee Beans Gourmet Espresso Blend Dark Roast - 250g,takealot,bold and strong really good beans especially when considering the price,
really nice beans,,PLID45505222,10/12/2020,5,2020-07-19,Indonesia Mandheling - Beans 250g,takealot,really nice beans,
awesome indonesian coffee beans at an affordable price. the beans is soft and easy to grind by hand and roasted just right so the aromatic oils is still there.,,PLID45505222,10/12/2020,5,2019-07-01,Indonesia Mandheling - Beans 250g,takealot,awesome indonesian coffee beans at an affordable price the beans is soft and easy to grind by hand and roasted just right so the aromatic oils is still there,
excellent coffee,,PLID34150540,10/12/2020,5,2020-12-01,Ryo Coffee 2 KG  4 x 500g Assorted Green (unroasted) Coffee Beans,takealot,excellent coffee,
great quality beans. a bit pricey in comparison to beans bought at a speciality coffee shop,,PLID34150540,10/12/2020,5,2020-08-31,Ryo Coffee 2 KG  4 x 500g Assorted Green (unroasted) Coffee Beans,takealot,great quality beans bit pricey in comparison to beans bought at speciality coffee shop,
good flavor,,PLID52348465,10/12/2020,5,2020-06-09,African Roasters - 250g Ground Tanzania Coffee,takealot,good flavor,
"best coffee ever!! we dont want anything else and instant coffee is forever ruined! these beans are simply amazing. the coffee comes out so creamy, even before adding any milk or cream. we absolutely love this product!!",,PLID38307744,10/12/2020,5,2020-06-22,Sprada - Champions Choice Coffee Beans - 1kg,takealot,best coffee ever we do not want anything else and instant coffee is forever ruined these beans are simply amazing the coffee comes out so creamy even before adding any milk or cream we absolutely love this product,
the 250 gram pack was much nicer than the 1 kg pack,,PLID38307748,10/12/2020,3,2020-07-19,Sprada - Bern Decaffeinated Coffee Beans - 1kg,takealot,the gram pack was much nicer than the kg pack,
we love this coffee the previous review was reviewing inljet cartridges,,PLID38307748,10/12/2020,5,2020-01-21,Sprada - Bern Decaffeinated Coffee Beans - 1kg,takealot,we love this coffee the previous review was reviewing inljet cartridges,
this is by far the best inkjet on the market. the print quality is great and the ink consumption is very low. this is a fantastic buy. i would also like to add that the after service from brother is fantastic. you won't go wrong if you purchase this printer for home or office. ,,PLID38307748,10/12/2020,4,2019-07-11,Sprada - Bern Decaffeinated Coffee Beans - 1kg,takealot,this is by far the best inkjet on the market the print quality is great and the ink consumption is very low this is fantastic buy would also like to add that the after service from brother is fantastic you will not go wrong if you purchase this printer for home or office,
i'm impressed with the full bodied flavour and the aroma of this coffee. my pack was also roasted shortly before i made the purchase which i hope is the standard rather than the exception. keep it up guys!,,PLID45505208,10/12/2020,4,2020-05-11,Indonesia Mandheling - Beans 1kg,takealot,am impressed with the full bodied flavour and the aroma of this coffee my pack was also roasted shortly before made the purchase which hope is the standard rather than the exception keep it up guys,
