content,country,crawl_date,date,enseigneID,enseigneName,productName,product_id,product_rating_average,product_rating_count,rating
"A fun hobby, good quality green beans and very interesting to learn how coffee is roasted",UK,10/12/2020,29 June 2020,1,takealot,Ryo Coffee 1.5 KG  5 x 300g Assorted Green (unroasted) Coffee Beans,PLID34150539,4.6/5,7,5.0/5
It is an awesome experience to roast your own coffee beans plus it's as fresh as it could possibly be. Would recommend to any one who is serious about good coffee.,UK,10/12/2020,19 June 2020,1,takealot,Ryo Coffee 1.5 KG  5 x 300g Assorted Green (unroasted) Coffee Beans,PLID34150539,4.6/5,7,5.0/5
"Easy roasting, great tasting. Definitely going to order more.",UK,10/12/2020,9 November 2017,1,takealot,Ryo Coffee 1.5 KG  5 x 300g Assorted Green (unroasted) Coffee Beans,PLID34150539,4.6/5,7,5.0/5
"Whether your a coffee connoisseur or just a regular caffeine addict, RYO Coffee is highly recommended! You will experience coffee in a brand new and fulfilling way.",UK,10/12/2020,9 February 2017,1,takealot,Ryo Coffee 1.5 KG  5 x 300g Assorted Green (unroasted) Coffee Beans,PLID34150539,4.6/5,7,5.0/5
Excellent taste! Would really recommend it! Nice and fruity.,UK,10/12/2020,8 October 2020,1,takealot,Strictly Coffee - Honduras Beans - 250g,PLID53505475,3.6/5,7,5.0/5
Amazing coffee I recommend you to buy it ,UK,10/12/2020,11 September 2020,1,takealot,Strictly Coffee - Honduras Beans - 250g,PLID53505475,3.6/5,7,4.0/5
I've had another brand of Honduras coffee and this one was not as tasty. A true coffee connoisseur may differ from me but that is my personal experience. Unfortunately will not purchase this one again.,UK,10/12/2020,25 July 2020,1,takealot,Strictly Coffee - Honduras Beans - 250g,PLID53505475,3.6/5,7,3.0/5
Freshness of the beans. Not a strong enough taste for us. Prefer a dark roast but was unable to detect this when I ordered.,UK,10/12/2020,18 May 2020,1,takealot,Strictly Coffee - Honduras Beans - 250g,PLID53505475,3.6/5,7,3.0/5
Great coffee at an even better price. A must buy!,UK,10/12/2020,19 October 2019,1,takealot,Strictly Coffee - Honduras Beans - 250g,PLID53505475,3.6/5,7,5.0/5
Nice coffee with a strong bold flavor. Slightly acidic taste but not overwhelming. ,UK,10/12/2020,25 September 2019,1,takealot,Strictly Coffee - Honduras Beans - 250g,PLID53505475,3.6/5,7,4.0/5
I honestly wouldn't recommend this its a dissapointment,UK,10/12/2020,27 June 2019,1,takealot,Strictly Coffee - Honduras Beans - 250g,PLID53505475,3.6/5,7,1.0/5
One of my favorite medium to dark roasts. Works better when fine ground for my percolator. Two scoops a cup...perfection ,UK,10/12/2020,12 October 2020,1,takealot,Tribe Coffee - Special Blend Beans - 250g,PLID48276436,4.3/5,14,5.0/5
Loved this coffee. One of the best I have tasted in a long time.,UK,10/12/2020,18 August 2020,1,takealot,Tribe Coffee - Special Blend Beans - 250g,PLID48276436,4.3/5,14,4.0/5
"The beans were okay, not as strong a brew as I'd hoped.",UK,10/12/2020,9 August 2020,1,takealot,Tribe Coffee - Special Blend Beans - 250g,PLID48276436,4.3/5,14,4.0/5
Great blend with some vanilla taste to it.,UK,10/12/2020,21 July 2020,1,takealot,Tribe Coffee - Special Blend Beans - 250g,PLID48276436,4.3/5,14,4.0/5
Great taste. Not overpowering but strong enough. My favorite blend,UK,10/12/2020,14 June 2020,1,takealot,Tribe Coffee - Special Blend Beans - 250g,PLID48276436,4.3/5,14,5.0/5
I love the taste. WE'RE TOTALY SATISFIED. WILL DEFFINITELY ORDER IT AGAIN. ,UK,10/12/2020,25 May 2020,1,takealot,Tribe Coffee - Special Blend Beans - 250g,PLID48276436,4.3/5,14,5.0/5
Strong and aggressive blend!,UK,10/12/2020,20 May 2020,1,takealot,Tribe Coffee - Special Blend Beans - 250g,PLID48276436,4.3/5,14,5.0/5
Very nice,UK,10/12/2020,18 May 2020,1,takealot,Tribe Coffee - Special Blend Beans - 250g,PLID48276436,4.3/5,14,4.0/5
very nice,UK,10/12/2020,23 October 2019,1,takealot,Tribe Coffee - Special Blend Beans - 250g,PLID48276436,4.3/5,14,4.0/5
"Decent coffee, I mix this one with caturra coffee and get brilliant coffee each time. This coffee is just decent in its own.",UK,10/12/2020,16 October 2019,1,takealot,Tribe Coffee - Special Blend Beans - 250g,PLID48276436,4.3/5,14,4.0/5
very nice ,UK,10/12/2020,2 October 2019,1,takealot,Tribe Coffee - Special Blend Beans - 250g,PLID48276436,4.3/5,14,4.0/5
Nice blend with a rich flavor. ,UK,10/12/2020,25 September 2019,1,takealot,Tribe Coffee - Special Blend Beans - 250g,PLID48276436,4.3/5,14,4.0/5
Great coffee and great that I could use my ebucks to buy it,UK,10/12/2020,28 December 2018,1,takealot,Tribe Coffee - Special Blend Beans - 250g,PLID48276436,4.3/5,14,4.0/5
Good Coffee at a good price,UK,10/12/2020,29 May 2018,1,takealot,Tribe Coffee - Special Blend Beans - 250g,PLID48276436,4.3/5,14,4.0/5
Delish,UK,10/12/2020,17 May 2020,1,takealot,Craft Coffee - Phoenix Blend Ground - 250g,PLID52619102,4.7/5,3,4.0/5
Amazing coffee! Love the taste of this stuff!,UK,10/12/2020,15 January 2020,1,takealot,Craft Coffee - Phoenix Blend Ground - 250g,PLID52619102,4.7/5,3,5.0/5
"Craft Coffee sells the best coffee, was my first time ordering their coffee from takealot. The aroma of this coffee is amazing.",UK,10/12/2020,4 September 2019,1,takealot,Craft Coffee - Phoenix Blend Ground - 250g,PLID52619102,4.7/5,3,5.0/5
Great tasting coffee! Very strong and flavourful.,UK,10/12/2020,21 September 2020,1,takealot,Tribe Coffee - Malawi Gold Ground - 1kg,PLID48276453,4.0/5,6,5.0/5
Not great unfortunately,UK,10/12/2020,30 August 2020,1,takealot,Tribe Coffee - Malawi Gold Ground - 1kg,PLID48276453,4.0/5,6,3.0/5
Won't buy again. Just not my type of coffee. But it was fresh. Thank you takealot. ,UK,10/12/2020,15 July 2020,1,takealot,Tribe Coffee - Malawi Gold Ground - 1kg,PLID48276453,4.0/5,6,2.0/5
Lovely coffee - really enjoying it!!!,UK,10/12/2020,13 July 2020,1,takealot,Tribe Coffee - Malawi Gold Ground - 1kg,PLID48276453,4.0/5,6,5.0/5
Really a great tasting coffee,UK,10/12/2020,8 February 2020,1,takealot,Tribe Coffee - Malawi Gold Ground - 1kg,PLID48276453,4.0/5,6,4.0/5
This is one of the best coffees I've had in a long time.  It's strong and full of flavour without being bitter - awesome coffee at a reasonable price.,UK,10/12/2020,25 July 2018,1,takealot,Tribe Coffee - Malawi Gold Ground - 1kg,PLID48276453,4.0/5,6,5.0/5
The best coffee - it's delish! ,UK,10/12/2020,10 September 2020,1,takealot,Delish Coffee Roastery - Dark and Delish Espresso Blend - 1kg Beans,PLID69412753,5.0/5,3,5.0/5
"Lovely aromatic coffee, and the scoop is such a nice touch. Will buy it again.",UK,10/12/2020,10 September 2020,1,takealot,Delish Coffee Roastery - Dark and Delish Espresso Blend - 1kg Beans,PLID69412753,5.0/5,3,5.0/5
Incredibly delicious coffee! The perfect blend!,UK,10/12/2020,26 August 2020,1,takealot,Delish Coffee Roastery - Dark and Delish Espresso Blend - 1kg Beans,PLID69412753,5.0/5,3,5.0/5
Really great coffee!,UK,10/12/2020,22 November 2020,1,takealot,Tribe Coffee - Filter Blend - Ground 1kg,PLID29890803,4.8/5,8,5.0/5
"My favourite coffee blend, and it's local. ",UK,10/12/2020,11 September 2020,1,takealot,Tribe Coffee - Filter Blend - Ground 1kg,PLID29890803,4.8/5,8,5.0/5
Love this Coffee,UK,10/12/2020,17 June 2020,1,takealot,Tribe Coffee - Filter Blend - Ground 1kg,PLID29890803,4.8/5,8,5.0/5
delicious,UK,10/12/2020,15 June 2020,1,takealot,Tribe Coffee - Filter Blend - Ground 1kg,PLID29890803,4.8/5,8,4.0/5
"Great taste and aroma, medium-strength in my view but then I do not like a super-strong or double espresso strength. For my taste 1 heaped tablespoon per cup makes the perfect strength coffee. The only downside you need to use the coffee quickly before it dries out in the brown paper bag but then it is not a problem for a coffee lover. I will be ordering more!",UK,10/12/2020,6 May 2020,1,takealot,Tribe Coffee - Filter Blend - Ground 1kg,PLID29890803,4.8/5,8,5.0/5
Smells great!,UK,10/12/2020,13 August 2019,1,takealot,Tribe Coffee - Filter Blend - Ground 1kg,PLID29890803,4.8/5,8,5.0/5
A must try!,UK,10/12/2020,16 January 2019,1,takealot,Tribe Coffee - Filter Blend - Ground 1kg,PLID29890803,4.8/5,8,4.0/5
"Tasty blend, beautifully ground. ",UK,10/12/2020,29 November 2016,1,takealot,Tribe Coffee - Filter Blend - Ground 1kg,PLID29890803,4.8/5,8,5.0/5
Very happy with my purchase.,UK,10/12/2020,6 November 2020,1,takealot,Coffee Unplugged Signature Blend - 1Kg Beans,PLID44018165,3.0/5,3,4.0/5
regular purchaser good coffee,UK,10/12/2020,26 May 2020,1,takealot,Coffee Unplugged Signature Blend - 1Kg Beans,PLID44018165,3.0/5,3,4.0/5
Package does not show Expiry or Production Date...,UK,10/12/2020,23 July 2019,1,takealot,Coffee Unplugged Signature Blend - 1Kg Beans,PLID44018165,3.0/5,3,1.0/5
Absolutely amazing!! ,UK,10/12/2020,4 September 2020,1,takealot,Craft Coffee - Craft House Blend Beans - 250g,PLID52619096,4.8/5,4,5.0/5
Enjoyed the coffee. Worth a try.,UK,10/12/2020,18 August 2020,1,takealot,Craft Coffee - Craft House Blend Beans - 250g,PLID52619096,4.8/5,4,4.0/5
Beautiful blend of coffee. A new fave.,UK,10/12/2020,15 July 2020,1,takealot,Craft Coffee - Craft House Blend Beans - 250g,PLID52619096,4.8/5,4,5.0/5
Delicious blend. Will definitely buy It again,UK,10/12/2020,15 December 2019,1,takealot,Craft Coffee - Craft House Blend Beans - 250g,PLID52619096,4.8/5,4,5.0/5
Brilliant coffee! Really has become a must in my house to have a bag of Avanti coffee. Especially the African blend!,UK,10/12/2020,16 September 2020,1,takealot,Avanti Coffee - Our African Blend - 1kg Beans,PLID68852260,5.0/5,1,5.0/5
Good strong coffee. Loved the taste and at a great price!,UK,10/12/2020,8 September 2020,1,takealot,Jacobs Kronung Pure Ground Coffee Intense -  250g,PLID55395141,3.9/5,8,5.0/5
"Perfect size, perfect taste, exactly what we expected",UK,10/12/2020,11 August 2020,1,takealot,Jacobs Kronung Pure Ground Coffee Intense -  250g,PLID55395141,3.9/5,8,4.0/5
I am satisfied with the product,UK,10/12/2020,27 May 2020,1,takealot,Jacobs Kronung Pure Ground Coffee Intense -  250g,PLID55395141,3.9/5,8,5.0/5
good strong taste good price,UK,10/12/2020,24 May 2020,1,takealot,Jacobs Kronung Pure Ground Coffee Intense -  250g,PLID55395141,3.9/5,8,4.0/5
Lovely stuff... Mom said it was a tad dark for her... So I turned on the Kitchen lights,UK,10/12/2020,28 April 2020,1,takealot,Jacobs Kronung Pure Ground Coffee Intense -  250g,PLID55395141,3.9/5,8,5.0/5
"This is really bad tasting coffee. Tasted like rubber and smelled like cigarettes. Wasted money on this one, very disappointed in this purchase.",UK,10/12/2020,14 April 2020,1,takealot,Jacobs Kronung Pure Ground Coffee Intense -  250g,PLID55395141,3.9/5,8,1.0/5
"Disappointing, to say the least.",UK,10/12/2020,18 March 2020,1,takealot,Jacobs Kronung Pure Ground Coffee Intense -  250g,PLID55395141,3.9/5,8,2.0/5
Love Jacobs coffee! ,UK,10/12/2020,18 March 2020,1,takealot,Jacobs Kronung Pure Ground Coffee Intense -  250g,PLID55395141,3.9/5,8,5.0/5
Best tasting coffee!!! Cant go wrong,UK,10/12/2020,5 August 2020,1,takealot,Tribe Coffee - 1kg Beans,PLID29890795,4.0/5,54,5.0/5
Love Tribe coffee -every time.,UK,10/12/2020,12 July 2020,1,takealot,Tribe Coffee - 1kg Beans,PLID29890795,4.0/5,54,5.0/5
"Very tasty coffee, makes a rich and flavourful coffee and cappuccino",UK,10/12/2020,6 July 2020,1,takealot,Tribe Coffee - 1kg Beans,PLID29890795,4.0/5,54,5.0/5
Love this coffee!,UK,10/12/2020,9 June 2020,1,takealot,Tribe Coffee - 1kg Beans,PLID29890795,4.0/5,54,4.0/5
Great taste,UK,10/12/2020,1 June 2020,1,takealot,Tribe Coffee - 1kg Beans,PLID29890795,4.0/5,54,4.0/5
Great coffee - strong but not harsh. Nice and smooth.,UK,10/12/2020,29 March 2020,1,takealot,Tribe Coffee - 1kg Beans,PLID29890795,4.0/5,54,5.0/5
Supplied beans were more then 6 weeks old  ,UK,10/12/2020,30 January 2020,1,takealot,Tribe Coffee - 1kg Beans,PLID29890795,4.0/5,54,2.0/5
"Tribe coffee make one of the nicest expresso blends around. Never bitter but not sweet, just right. I wholeheartedly recommend this blend.",UK,10/12/2020,27 January 2020,1,takealot,Tribe Coffee - 1kg Beans,PLID29890795,4.0/5,54,5.0/5
Excellent,UK,10/12/2020,3 December 2019,1,takealot,Tribe Coffee - 1kg Beans,PLID29890795,4.0/5,54,5.0/5
Best coffee beans I have tasted to date. Definitely worth trying.,UK,10/12/2020,14 October 2019,1,takealot,Tribe Coffee - 1kg Beans,PLID29890795,4.0/5,54,5.0/5
"Although not quite espresso level, perfectly suitable for a traditional cup of filter coffee!",UK,10/12/2020,23 September 2019,1,takealot,Tribe Coffee - 1kg Beans,PLID29890795,4.0/5,54,3.0/5
Good beans,UK,10/12/2020,16 September 2019,1,takealot,Tribe Coffee - 1kg Beans,PLID29890795,4.0/5,54,4.0/5
Good quality and affordable ,UK,10/12/2020,4 September 2019,1,takealot,Tribe Coffee - 1kg Beans,PLID29890795,4.0/5,54,5.0/5
Very good in bean to cup machine. Excellent value for money.,UK,10/12/2020,3 September 2019,1,takealot,Tribe Coffee - 1kg Beans,PLID29890795,4.0/5,54,4.0/5
"A decent blend, but nothing spectacular. The packaging lacks the one-way air valve that allows you to semi-vacuum the contents through pressing out all the air.",UK,10/12/2020,8 April 2019,1,takealot,Tribe Coffee - 1kg Beans,PLID29890795,4.0/5,54,3.0/5
"Great tasting coffee. Medium roast, not very acidic.",UK,10/12/2020,10 January 2019,1,takealot,Tribe Coffee - 1kg Beans,PLID29890795,4.0/5,54,5.0/5
Too mild for an espresso,UK,10/12/2020,3 July 2018,1,takealot,Tribe Coffee - 1kg Beans,PLID29890795,4.0/5,54,2.0/5
"Excellent coffee bean, great taste and aroma. Brilliant value!",UK,10/12/2020,1 June 2018,1,takealot,Tribe Coffee - 1kg Beans,PLID29890795,4.0/5,54,5.0/5
"Always good, this round somewhat weak for some reason? The previous four times were perfect.  ",UK,10/12/2020,17 May 2018,1,takealot,Tribe Coffee - 1kg Beans,PLID29890795,4.0/5,54,4.0/5
"Excellent taste, wonderful aroma. My husband and I love this coffee!",UK,10/12/2020,15 May 2018,1,takealot,Tribe Coffee - 1kg Beans,PLID29890795,4.0/5,54,4.0/5
the coffee has no flavor and might be stale,UK,10/12/2020,9 May 2018,1,takealot,Tribe Coffee - 1kg Beans,PLID29890795,4.0/5,54,1.0/5
"Good coffee, strong but not bitter, nice aroma.",UK,10/12/2020,3 May 2018,1,takealot,Tribe Coffee - 1kg Beans,PLID29890795,4.0/5,54,4.0/5
Enjoyable,UK,10/12/2020,2 May 2018,1,takealot,Tribe Coffee - 1kg Beans,PLID29890795,4.0/5,54,4.0/5
"A good blend for your first coffee machine. The beans have a subtler flavour, with the bitterness understated enough that most will enjoy it. Goes well with milk or in a cappucino.
Does seem a little sensitive to how they're ground, try setting your machine to a rougher grind if it tastes too weak for you.",UK,10/12/2020,12 March 2018,1,takealot,Tribe Coffee - 1kg Beans,PLID29890795,4.0/5,54,4.0/5
"Great, great coffee at affordable rate.",UK,10/12/2020,8 March 2018,1,takealot,Tribe Coffee - 1kg Beans,PLID29890795,4.0/5,54,5.0/5
"We bought the 1kg beans to get free delivery and don't regret it.
Nice cafe style blend. Not a very dark roast if you prefer that, and not as creamy as some can be.
But perfect for everyday coffee.",UK,10/12/2020,6 March 2018,1,takealot,Tribe Coffee - 1kg Beans,PLID29890795,4.0/5,54,4.0/5
Excellent flavour - would recommend it.,UK,10/12/2020,23 December 2017,1,takealot,Tribe Coffee - 1kg Beans,PLID29890795,4.0/5,54,5.0/5
Nice solid taste this. Not disappointed!,UK,10/12/2020,13 November 2017,1,takealot,Tribe Coffee - 1kg Beans,PLID29890795,4.0/5,54,4.0/5
The coffee I bought meets my expectations. ,UK,10/12/2020,3 November 2017,1,takealot,Tribe Coffee - 1kg Beans,PLID29890795,4.0/5,54,4.0/5
"Had to send the coffee back, it was completely stale. Old stock I suppose...",UK,10/12/2020,20 October 2017,1,takealot,Tribe Coffee - 1kg Beans,PLID29890795,4.0/5,54,1.0/5
We are enjoying this coffee very much.,UK,10/12/2020,20 September 2017,1,takealot,Tribe Coffee - 1kg Beans,PLID29890795,4.0/5,54,4.0/5
light bean but very tasty ,UK,10/12/2020,13 September 2017,1,takealot,Tribe Coffee - 1kg Beans,PLID29890795,4.0/5,54,4.0/5
Great full roasted taste.  No bitterness.  Excellent product and at this price a bargain.,UK,10/12/2020,26 July 2017,1,takealot,Tribe Coffee - 1kg Beans,PLID29890795,4.0/5,54,5.0/5
Nice coffee at a good price.,UK,10/12/2020,24 July 2017,1,takealot,Tribe Coffee - 1kg Beans,PLID29890795,4.0/5,54,4.0/5
"Good tasting coffee for a traditional cup of filter coffee,  not quite espresso though.",UK,10/12/2020,12 July 2017,1,takealot,Tribe Coffee - 1kg Beans,PLID29890795,4.0/5,54,3.0/5
A bit weak ,UK,10/12/2020,17 June 2017,1,takealot,Tribe Coffee - 1kg Beans,PLID29890795,4.0/5,54,4.0/5
The best everyday coffee bean!,UK,10/12/2020,11 May 2017,1,takealot,Tribe Coffee - 1kg Beans,PLID29890795,4.0/5,54,5.0/5
Sold as full-bodied and rich in flavour. My view; it's a coffee roast with a weak body and overwhelming earthy taste ... Not for me.,UK,10/12/2020,30 April 2017,1,takealot,Tribe Coffee - 1kg Beans,PLID29890795,4.0/5,54,2.0/5
Very bold and full flavored coffee! Would recommend to everyone.,UK,10/12/2020,19 December 2019,1,takealot,Coffee Unplugged Colombian Bucamaranga - 1Kg Ground ,PLID44018162,4.5/5,2,5.0/5
Good Coffee at a good price,UK,10/12/2020,30 May 2019,1,takealot,Coffee Unplugged Colombian Bucamaranga - 1Kg Ground ,PLID44018162,4.5/5,2,4.0/5
"As an avid coffee drinker, this is one of the best coffees I have ever had",UK,10/12/2020,10 March 2017,1,takealot,Tribe Coffee - 1kg Beans,PLID29890795,4.0/5,54,5.0/5
The coffee is very good .,UK,10/12/2020,7 March 2017,1,takealot,Tribe Coffee - 1kg Beans,PLID29890795,4.0/5,54,5.0/5
Good coffee. Really good value for money,UK,10/12/2020,23 February 2017,1,takealot,Tribe Coffee - 1kg Beans,PLID29890795,4.0/5,54,4.0/5
Great I like it! I need more please,UK,10/12/2020,3 February 2017,1,takealot,Tribe Coffee - 1kg Beans,PLID29890795,4.0/5,54,4.0/5
One of the best coffee brands. I love the taste and aroma. Definitely worth the price.,UK,10/12/2020,16 January 2017,1,takealot,Tribe Coffee - 1kg Beans,PLID29890795,4.0/5,54,5.0/5
Great taste and value for money,UK,10/12/2020,27 December 2016,1,takealot,Tribe Coffee - 1kg Beans,PLID29890795,4.0/5,54,5.0/5
decent quality coffee for price,UK,10/12/2020,8 December 2016,1,takealot,Tribe Coffee - 1kg Beans,PLID29890795,4.0/5,54,4.0/5
Great coffee at great value. Delivered in 2 days.,UK,10/12/2020,6 December 2016,1,takealot,Tribe Coffee - 1kg Beans,PLID29890795,4.0/5,54,5.0/5
